submission_date,state,tot_cases,new_case,tot_death,new_death
2021-04-18,MO,"588,234",443,"8,901",3
2022-06-18,AZ,"2,093,680",0,"30,400",0
2021-03-12,ME,"46,685",212,724,1
2020-12-16,SC,"264,914","3,199","4,804",45
2020-09-17,WY,"4,652",86,49,3
2020-11-17,SC,"199,101","1,131","4,148",30
2021-08-02,DE,"109,904",117,"1,869",1
2020-08-13,VI,704,65,9,0
2020-03-19,SC,76,17,1,0
2022-02-26,CA,"8,941,505",0,"83,992",0
2021-06-02,NH,"98,791",24,"1,353",0
2020-06-09,MI,"105,077",824,"6,095",13
2021-10-01,CA,"4,705,915","7,869","68,796",126
2021-02-02,DC,"37,138",130,921,5
2021-02-15,NE,"197,453",147,"2,004",1
2022-05-19,MT,"275,113",0,"3,381",0
2022-01-14,CT,"637,572","8,783","9,556",114
2021-04-02,ME,"51,817",356,745,1
2020-12-09,ME,"17,645",502,246,0
2020-10-07,NE,"49,510",657,507,0
2020-09-30,SC,"148,694",844,"3,357",21
2020-12-10,NH,"28,272",680,584,14
2020-09-08,DC,"14,362",47,611,0
2020-01-29,MD,0,0,0,0
2020-05-05,MI,"59,707","1,444","4,860",60
2021-07-12,SC,"601,705",387,"9,883",2
2020-12-02,OR,"78,160","1,506",953,17
2021-09-26,ME,"90,081",276,"1,017",4
2022-06-11,MN,"1,527,145",0,"13,029",0
2022-01-06,AZ,"1,430,241","10,679","24,586",16
2021-08-15,MI,"1,031,222","1,296","21,290",3
2020-01-26,CT,0,0,0,0
2022-04-09,NC,"2,636,729",843,"24,990",6
2022-02-05,NC,"2,517,304","9,934","22,729",132
2021-06-12,ID,"193,590",75,"2,116",0
2021-03-10,CA,"3,513,678","6,412","54,320",442
2022-09-09,CA,"11,155,889","18,508","94,558",207
2020-03-25,ME,146,29,0,0
2021-12-14,CA,"5,157,619","5,476","74,704",19
2022-03-04,WY,"155,426",77,"1,741",0
2020-08-18,NV,"62,854",683,"1,130",25
2020-12-06,CT,"127,715",0,"5,146",0
2022-02-01,OR,"638,823","4,947","6,124",24
2021-11-25,DC,"66,510",0,"1,196",0
2022-05-10,WI,"1,630,397","2,420","14,485",10
2020-05-30,DE,"9,436",157,492,7
2022-07-22,WY,"168,678",0,"1,850",0
2022-10-10,OR,"899,013",0,"8,590",0
2022-01-31,OR,"633,876","13,223","6,100",14
2021-11-28,KY,"786,471","1,173","12,226",17
2021-06-05,NH,"98,898",21,"1,355",0
2021-07-16,NC,"1,011,555","1,218","13,717",6
2021-08-15,MO,"722,399","1,374","10,028",0
2022-01-09,VT,"72,913","2,241",461,1
2020-10-17,CT,"62,830",0,"4,542",0
2022-10-05,FSM,"18,857",0,46,0
2021-07-24,VA,"689,080",780,"11,507",7
2022-10-18,NJ,"2,773,961","1,944","34,834",10
2021-01-24,NC,"723,320","5,261","10,352",90
2020-07-22,WI,"48,583",747,872,6
2021-09-24,NC,"1,365,890","5,506","16,799",77
2020-02-01,ID,0,0,0,0
2021-12-18,KY,"832,891","2,107","12,670",31
2020-03-26,WI,707,122,8,2
2022-04-12,NV,"715,377",452,"10,495",8
2022-04-20,CT,"749,783","1,010","10,825",12
2020-03-08,MN,2,1,0,0
2021-12-08,NJ,"1,283,925","4,258","28,518",24
2022-02-02,LA,"1,122,598","4,270","15,781",37
2020-10-14,NC,"235,898","2,062","4,190",36
2021-07-11,CT,"350,015",23,"8,279",0
2020-06-16,OR,"6,098",278,182,2
2021-11-06,MT,"180,452",0,"2,415",0
2021-11-21,FSM,5,0,0,0
2021-09-04,MO,"770,528","1,507","10,655",0
2022-08-12,DE,"298,262",383,"3,036",8
2022-09-15,CA,"11,180,793","24,904","94,747",189
2021-07-24,RI,"145,756",87,"2,738",0
2021-08-26,VA,"751,133","3,492","11,730",15
2022-10-09,NH,"351,929",0,"2,709",0
2020-08-04,WI,"60,171",770,968,12
2021-05-12,NE,"222,326",157,"2,257",0
2021-08-25,KY,"555,771","5,477","8,666",29
2021-06-16,VT,"22,786",8,249,0
2022-01-22,LA,"1,060,022",0,"15,324",0
2022-03-27,MD,"1,010,722",225,"14,326",2
2020-12-13,CA,"1,551,766","30,334","20,995",183
2020-05-14,NV,"6,499",94,339,-3
2021-12-26,RI,"208,565",366,"3,039",9
2020-11-01,VT,"2,041",17,57,0
2022-02-10,MI,"2,320,835","3,964","33,340",54
2020-11-03,NC,"279,494","2,296","4,850",40
2021-11-29,NE,"309,828","1,932","3,155",9
2020-03-06,SC,1,1,0,0
2021-07-31,VI,"4,629",23,37,0
2021-04-17,MO,"587,791","10,839","8,898",4
2020-04-22,RI,"6,097",391,181,10
2020-07-22,WY,"2,288",50,25,0
2022-07-31,NJ,"2,597,675","2,465","34,266",1
2021-10-23,AZ,"1,148,340","3,144","20,851",30
2020-06-07,CT,"43,968",150,"4,071",16
2021-12-18,MN,"979,283",0,"10,235",0
2022-02-12,ME,"222,803",396,"1,828",0
2020-10-30,VI,"1,362",9,21,0
2021-01-24,MT,"91,652",242,"1,151",10
2021-12-07,MO,"926,310","2,128","15,535",73
2020-12-08,VA,"262,730","3,860","4,260",52
2021-06-05,RI,"144,308",36,"2,716",0
2020-03-23,WI,416,35,5,1
2021-09-15,WY,"82,897",434,918,0
2021-11-13,ID,"299,849",273,"3,745",10
2020-06-11,VI,72,0,6,0
2021-02-09,DE,"81,662",274,"1,537",6
2021-02-16,VA,"553,308","1,770","7,037",21
2022-02-02,ID,"384,791","2,325","4,453",28
2021-05-20,LA,"467,475",420,"10,517",8
2021-05-27,MN,"600,408",499,"7,496",10
2021-05-11,NV,"319,250",470,"5,509",3
2021-09-02,VA,"774,097","4,255","11,879",18
2020-09-21,MO,"122,006","2,287","2,291",17
2021-09-15,VT,"28,469",145,285,1
2022-02-26,MT,"265,797",0,"3,172",0
2020-09-01,CA,"707,797","3,712","12,795",38
2020-04-16,AZ,"4,234",272,150,8
2022-08-20,RI,"394,723",0,"3,636",0
2021-08-23,MT,"122,964",216,"1,760",3
2022-01-09,DE,"207,020","3,749","2,483",5
2022-10-17,IL,"3,788,199","4,116","39,856",13
2020-04-14,MN,"1,809",114,87,8
2022-03-20,VT,"106,370",0,581,0
2022-01-01,IL,"2,181,009",0,"31,017",0
2022-07-16,CA,"10,420,473",0,"92,185",0
2020-08-11,ID,"25,595",495,246,7
2021-12-29,DC,"92,045","1,412","1,210",1
2021-08-29,RI,"153,845",218,"2,767",0
2022-07-08,WI,"1,738,219","2,141","14,836",0
2022-10-14,VI,"23,240",2,123,0
2021-08-20,RI,"151,432",339,"2,752",1
2022-07-14,DC,"159,729",235,"1,354",0
2021-07-20,FSM,0,0,0,0
2021-05-26,MN,"599,909",432,"7,486",12
2020-11-01,NV,"101,479",716,"1,781",4
2022-05-15,VT,"119,123",0,617,0
2021-03-31,SC,"554,470",873,"9,128",20
2022-01-02,NV,"501,181",0,"8,420",0
2020-02-05,MN,0,0,0,0
2020-02-16,WI,0,0,0,0
2021-10-04,ME,"93,110",249,"1,036",6
2021-04-06,KY,"431,008",625,"7,436",7
2021-03-26,RI,"128,616",429,"2,598",1
2020-12-20,NV,"203,945","2,087","2,781",30
2020-05-31,MI,"98,121",402,"5,932",19
2022-01-26,ME,"207,039","2,217","1,728",12
2020-11-10,MN,"189,681","4,893","2,752",23
2021-04-05,IL,"1,258,736","2,102","23,665",11
2021-08-15,NE,"234,398",175,"2,302",0
2021-06-29,ME,"69,044",15,858,0
2020-03-21,MN,137,22,1,1
2021-09-21,IL,"1,601,759","3,002","27,299",24
2021-12-27,DC,"88,765","9,200","1,209",2
2020-09-20,VA,"140,511",856,"3,015",25
2020-06-07,LA,"42,816",330,"2,936",11
2022-08-21,ME,"280,404",0,"2,499",0
2022-04-07,NC,"2,635,038",816,"24,974",9
2020-11-22,VI,"1,504",0,23,0
2022-01-27,OR,"613,221","7,858","6,067",19
2022-05-20,WY,"157,409",0,"1,820",0
2021-07-08,MN,"606,158",124,"7,710",2
2021-10-26,NH,"132,441",0,"1,544",0
2020-10-01,NE,"46,293",669,493,15
2020-08-11,MT,"5,289",272,79,4
2021-04-08,AZ,"847,525",670,"17,055",32
2020-05-21,WY,801,14,12,1
2022-06-04,LA,"1,196,190",0,"17,341",0
2021-10-25,NC,"1,459,253","1,172","18,326",33
2021-10-16,NH,"128,585",538,"1,521",1
2020-03-31,IL,"5,994",937,99,26
2021-08-27,WI,"727,353","2,636","8,438",9
2022-04-28,NJ,"2,255,205","3,161","33,423",7
2021-09-07,WY,"78,495",326,879,21
2022-06-11,WY,"159,707",0,"1,824",0
2021-02-22,AZ,"809,985","1,510","15,502",-3
2020-03-04,NE,0,0,0,0
2021-02-17,CT,"271,356",534,"7,476",27
2020-10-12,KY,"84,651",625,"1,679",17
2022-05-09,ME,"251,936","1,247","2,327",2
2021-12-27,AZ,"1,362,693","7,641","23,982",0
2021-06-08,VI,"3,608",7,28,0
2020-01-29,MN,0,0,0,0
2021-03-24,NH,"81,521",389,"1,228",10
2022-09-08,VI,"22,911",52,122,0
2020-11-06,DC,"17,792",110,652,2
2020-11-15,VI,"1,434",0,23,0
2022-08-24,MT,"302,455",0,"3,490",0
2020-03-08,MI,252,63,1,0
2020-07-11,NE,"20,944",205,285,0
2022-02-24,MT,"265,177",900,"3,162",6
2021-03-18,WI,"627,743",683,"7,208",7
2020-11-24,MN,"282,916","6,416","3,359",38
2022-07-24,FSM,"1,022",347,0,0
2022-03-15,AZ,"1,987,318",0,"28,090",0
2022-08-17,MI,"2,731,787",0,"37,774",0
2021-12-08,LA,"774,913",732,"14,861",17
2022-07-09,MO,"1,522,570",0,"20,814",0
2022-07-17,MD,"1,158,585",0,"14,882",0
2020-07-19,MN,"46,204",0,"1,581",0
2021-08-10,CA,"4,127,813","9,625","64,328",10
2022-09-15,VI,"23,031",13,123,0
2022-09-18,DC,"167,489",0,"1,382",0
2020-08-29,CA,"693,839","4,981","12,569",108
2020-09-07,SC,"130,352",679,"2,909",16
2020-07-04,WY,"1,606",24,20,0
2020-09-29,DC,"15,300",36,626,2
2020-06-12,DE,"10,240",57,538,2
2020-08-06,ID,"23,399",692,223,6
2021-07-18,NC,"1,013,725",942,"13,728",4
2020-05-11,WY,669,7,7,0
2020-08-26,DC,"13,722",38,605,1
2020-02-20,AZ,1,0,0,0
2022-08-18,DC,"165,055",240,"1,376",2
2022-10-10,CA,"11,284,337",0,"95,414",0
2021-01-23,NV,"269,713","1,501","4,011",53
2022-10-12,AZ,"2,277,635","2,400","31,455",49
2020-07-01,MN,"37,210",494,"1,495",13
2020-02-13,DC,0,0,0,0
2020-06-09,OR,"4,988",66,169,5
2020-03-05,ME,0,0,0,0
2022-10-16,MI,"2,861,595",0,"38,919",0
2022-09-13,MN,"1,645,653",0,"13,509",0
2022-07-11,AZ,"2,145,765",0,"30,572",0
2021-12-07,NH,"170,080",861,"1,757",13
2021-01-07,FSM,0,0,0,0
2022-05-14,FSM,21,0,0,0
2022-02-26,IL,"3,026,737",0,"36,792",0
2022-03-19,NV,"711,249",0,"9,988",0
2020-04-18,VT,742,9,37,2
2021-05-25,MN,"599,477",243,"7,474",11
2022-02-23,MD,"999,890",661,"14,076",14
2021-12-03,FSM,9,0,0,0
2021-09-24,MD,"525,123","1,363","10,394",9
2020-10-24,KY,"99,420","1,732","1,911",24
2021-08-03,NE,"229,864",393,"2,285",4
2021-02-17,SC,"505,337","1,143","8,124",61
2020-12-10,MI,"530,200","3,828","11,486",116
2021-01-14,DE,"68,394",883,"1,277",15
2021-02-12,CA,"3,381,615","10,059","45,520",530
2020-07-23,LA,"101,650","2,296","3,686",16
2020-10-22,VA,"170,104","1,332","3,524",9
2020-09-18,DE,"19,229",131,652,0
2022-07-17,NJ,"2,545,959","3,133","34,159",0
2020-10-05,MN,"105,740","1,914","2,140",7
2021-11-18,CA,"5,009,101","7,799","72,847",129
2022-06-07,NJ,"2,421,092","3,691","33,792",19
2022-08-19,NE,"525,171",0,"4,445",0
2020-01-25,VI,0,0,0,0
2020-09-14,VI,"1,221",0,19,0
2021-05-12,WI,"667,637",663,"7,687",21
2021-11-19,VI,"7,439",12,85,1
2021-09-11,CA,"4,538,638","13,463","66,625",203
2020-07-23,ME,"3,709",23,118,0
2020-04-29,NE,"3,947",426,68,13
2022-04-20,DE,"260,311",165,"2,940",0
2020-08-12,VA,"102,521",776,"2,352",8
2021-08-05,LA,"567,787","5,468","11,162",33
2021-08-10,LA,"596,534","6,088","11,353",93
2021-03-26,IL,"1,232,900","3,002","23,472",30
2020-04-16,MN,"2,013",151,101,11
2022-06-05,MT,"278,993",0,"3,423",0
2022-09-27,CT,"894,428",899,"11,361",18
2021-09-03,NE,"247,767",447,"2,347",0
2020-09-21,MN,"91,422",480,"2,031",10
2020-10-14,OR,"38,160",380,608,3
2020-12-02,MO,"347,798","4,600","5,235",74
2022-04-17,VI,"15,882",0,111,0
2020-05-20,OR,"3,801",75,144,4
2022-07-06,VT,"126,541",70,654,4
2021-05-14,MN,"592,750","1,305","7,376",9
2022-07-16,NV,"792,672",0,"11,164",0
2020-12-29,SC,"309,234","2,775","5,203",26
2022-02-21,VI,"15,302",0,108,0
2021-12-29,NH,"196,656","1,652","1,950",15
2022-09-09,FSM,"9,376",0,28,0
2021-11-14,ID,"299,849",0,"3,745",0
2020-11-14,LA,"201,981",0,"6,121",0
2022-08-06,AZ,"2,211,463",0,"30,842",0
2021-06-29,NV,"333,154",625,"5,678",8
2021-02-09,NH,"68,918",419,"1,109",3
2021-10-26,MN,"779,749","6,522","8,705",22
2020-04-22,NJ,"95,865","3,478","5,063",310
2020-06-20,VT,"1,061",3,55,0
2022-09-07,MI,"2,786,213",0,"38,121",0
2020-09-08,NE,"36,585",574,406,2
2020-11-01,DC,"17,369",103,646,0
2021-09-29,NC,"1,386,454","4,417","17,129",70
2022-05-21,NC,"2,733,166","4,702","25,242",2
2022-01-04,SC,"1,016,107","6,073","14,725",2
2020-02-24,VI,0,0,0,0
2021-01-06,NC,"592,675","8,840","8,510",92
2021-03-15,MI,"718,912","3,447","16,887",22
2020-06-16,RI,"15,428",74,865,14
2021-03-25,DC,"43,669",74,"1,053",0
2022-09-14,AZ,"2,264,159","6,119","31,244",82
2020-03-09,OR,14,0,0,0
2020-05-21,NH,"3,935",67,199,9
2021-06-20,MN,"604,509",109,"7,638",8
2021-07-16,DC,"49,652",37,"1,146",1
2021-09-12,NE,"254,344",632,"2,360",2
2020-12-23,CT,"170,705","1,745","5,736",33
2022-01-10,NE,"367,878","7,557","3,486",18
2021-10-10,IL,"1,654,038","1,965","28,003",19
2020-04-24,MI,"47,572","1,380","3,870",115
2020-08-13,NJ,"189,389",692,"15,893",8
2022-03-01,VI,"15,402",4,109,0
2021-07-12,WY,"63,138",58,751,0
2021-10-11,WY,"95,137",280,"1,041",0
2021-02-16,OR,"150,875",411,"2,138",1
2020-12-17,DC,"25,830",228,725,5
2021-03-16,MI,"722,205","3,293","16,907",20
2020-11-02,MN,"153,620","2,948","2,538",9
2022-02-25,ME,"226,958",228,"2,064",22
2022-08-13,SC,"1,648,455","2,244","18,237",3
2021-10-29,MN,"787,550","3,317","8,793",16
2020-05-02,VT,813,4,51,1
2020-12-07,NC,"402,942","4,250","6,174",51
2020-05-09,WI,"9,939",349,398,14
2020-11-24,NC,"344,064","3,984","5,622",36
2021-12-08,NC,"1,547,786","3,294","19,217",15
2022-01-26,CT,"690,350","2,795","9,901",128
2020-03-03,VT,0,0,0,0
2020-06-01,DE,"9,633",128,499,3
2021-06-26,NH,"99,420",17,"1,371",0
2022-01-09,WY,"119,857",0,"1,572",0
2020-06-03,OR,"4,399",64,159,2
2021-12-28,CA,"5,350,816","49,431","75,558",97
2022-04-06,AZ,"2,014,020","6,840","29,681",413
2020-12-17,VI,"1,900",22,23,0
2021-08-13,NV,"371,126","1,280","6,160",40
2022-05-14,MD,"1,054,547",0,"14,524",0
2020-12-15,NV,"191,732","2,320","2,596",48
2021-05-09,VA,"666,650",539,"10,895",10
2021-08-17,RI,"150,397",298,"2,746",0
2020-10-17,MN,"121,090","1,694","2,217",5
2022-05-05,DE,"263,640",473,"2,954",0
2021-06-04,DC,"49,068",27,"1,136",0
2021-11-15,MT,"185,176",782,"2,490",11
2022-08-27,IL,"3,670,258",0,"39,284",0
2021-03-11,NJ,"826,632","3,815","23,814",46
2020-02-26,DC,0,0,0,0
2020-08-14,MN,"64,413",690,"1,745",6
2021-10-03,MN,"717,146","1,178","8,285",6
2020-03-14,MI,"1,782",393,2,0
2021-12-18,FSM,9,0,0,0
2020-12-17,MN,"389,171","2,759","4,717",83
2020-02-12,OR,0,0,0,0
2020-02-17,FSM,0,0,0,0
2022-07-10,DE,"287,078",0,"2,998",0
2021-01-18,ID,"155,554",0,"1,607",0
2020-05-18,AZ,"14,170",233,686,6
2021-09-10,KY,"630,672","5,441","9,467",48
2021-03-01,WI,"617,700",333,"7,014",0
2021-01-08,MO,"479,274","3,561","7,214",36
2022-01-11,NE,"371,654","3,776","3,495",9
2021-04-25,WY,"57,778",41,705,0
2020-04-19,OR,"1,910",66,74,2
2021-04-21,DC,"46,941",72,"1,097",0
2022-08-12,VT,"128,996",62,668,2
2020-07-20,DE,"13,914",112,601,3
2020-04-09,DC,"1,523",83,32,5
2022-06-10,OR,"781,128","1,144","7,693",6
2020-04-07,ME,536,17,12,2
2021-06-10,NJ,"1,018,833",342,"26,322",6
2020-12-17,KY,"239,589","3,392","4,053",62
2020-11-04,VT,"2,112",27,57,0
2021-12-28,NE,"336,426","1,710","3,336",5
2021-06-26,LA,"479,834",313,"10,724",1
2021-10-19,MT,"167,268","1,327","2,206",23
2021-04-19,NH,"91,783",197,"1,270",0
2021-04-16,NH,"90,910",385,"1,266",2
2020-08-04,VA,"94,251","1,145","2,244",26
2021-05-19,ID,"190,712",240,"2,074",1
2022-09-07,LA,"1,440,257","1,627","17,899",4
2020-11-17,NJ,"307,741","4,749","16,618",38
2020-09-15,WI,"96,938","1,441","1,229",11
2022-04-03,NE,"477,724",0,"4,162",0
2020-12-22,NH,"38,008",620,656,0
2021-01-04,IL,"984,880","5,059","18,412",90
2021-12-26,DE,"170,379","1,272","2,365",5
2022-06-03,AZ,"2,062,669",0,"30,332",0
2022-01-29,KY,"1,204,297","10,243","14,258",45
2021-12-04,SC,"924,685","1,390","14,338",19
2020-12-06,AZ,"364,553","5,379","6,950",25
2020-04-05,WI,"2,267",155,68,12
2020-08-07,MI,"175,821","1,386","6,602",13
2021-12-01,WY,"111,275",186,"1,428",0
2020-04-01,DE,427,70,12,1
2021-05-30,IL,"1,381,665",602,"25,185",19
2022-02-09,SC,"1,433,579","3,198","16,062",32
2022-03-14,AZ,"1,987,318",0,"28,090",0
2022-09-12,VT,"130,880",135,681,0
2022-07-19,AZ,"2,161,045",0,"30,632",0
2022-04-19,VA,"1,686,848",961,"20,071",27
2021-10-25,NE,"281,689","2,239","2,941",3
2022-01-19,NH,"251,441",860,"2,109",24
2022-06-02,ME,"264,096",383,"2,366",15
2020-11-13,IL,"551,957","15,415","10,891",45
2020-12-27,DC,"28,202",492,768,6
2020-12-17,SC,"267,861","2,947","4,847",43
2022-02-19,NE,"452,601",0,"3,883",0
2020-10-22,ME,"6,040",40,146,0
2021-04-13,MI,"884,828","6,931","17,949",71
2020-02-23,VA,0,0,0,0
2021-11-07,CT,"404,969",0,"8,790",0
2020-07-07,FSM,0,0,0,0
2020-11-24,DC,"20,409",119,673,1
2020-09-24,LA,"164,446",577,"5,423",16
2020-05-11,VI,69,0,5,1
2020-05-10,VA,"24,081",885,839,12
2020-04-26,SC,"5,458",254,162,8
2020-09-10,MT,"8,663",4,123,4
2021-04-25,LA,"456,135",297,"10,336",0
2022-09-02,KY,"1,554,921","2,676","16,960",2
2020-02-10,NJ,0,0,0,0
2020-10-14,VI,"1,328",0,20,0
2021-02-21,MT,"98,779",138,"1,342",1
2020-06-23,MD,"65,007",404,"3,208",16
2022-07-31,CT,"854,582",472,"11,102",0
2022-03-21,NC,"2,625,566",217,"24,820",17
2022-05-07,RI,"358,080",804,"3,546",2
2022-09-07,MN,"1,639,213",0,"13,471",0
2020-12-26,WY,"43,146",482,373,0
2020-03-25,SC,391,43,4,1
2020-12-06,RI,"61,926",984,"1,427",11
2020-01-24,MO,0,0,0,0
2020-12-01,CT,"118,754","1,459","5,040",20
2020-04-03,AZ,"1,769",171,41,9
2021-01-02,IL,"975,352","11,963","18,217",44
2022-04-19,MI,"2,400,990",0,"35,857",0
2020-04-10,NH,885,66,22,1
2022-06-14,CT,"818,718",745,"11,015",15
2020-11-26,MT,"59,682","1,117",658,6
2022-07-14,NV,"791,371","1,556","11,151",10
2021-09-12,MD,"510,543","1,150","10,211",18
2022-04-07,RI,"344,956",331,"3,524",0
2020-04-05,SC,"1,985",222,32,4
2021-07-29,NC,"1,036,638","3,570","13,835",17
2021-02-28,VA,"576,050","1,736","8,552",170
2021-08-08,NJ,"1,049,222","1,169","26,650",5
2021-09-02,WY,"76,602",595,858,0
2020-11-07,NJ,"268,543","3,683","16,425",9
2021-06-24,MI,"1,002,041",140,"21,009",10
2020-10-19,CT,"64,021","1,191","4,554",12
2020-02-06,FSM,0,0,0,0
2021-11-17,VT,"42,139",234,383,1
2022-07-21,MD,"1,167,922","1,729","14,912",8
2022-02-23,DC,"134,114",48,"1,317",2
2022-05-07,AZ,"2,025,435",0,"30,189",0
2020-06-17,NV,"11,860",202,491,24
2022-01-05,VI,"11,160",446,89,0
2020-05-11,AZ,"11,380",261,542,6
2020-01-30,SC,0,0,0,0
2021-08-24,MT,"123,674",710,"1,768",8
2021-03-21,LA,"439,737",0,"9,988",0
2022-04-15,VT,"110,842",0,593,0
2021-02-09,OR,"147,932",513,"2,031",7
2021-03-14,OR,"159,617",225,"2,322",0
2021-08-20,MD,"484,847","1,206","9,950",10
2021-07-27,OR,"216,875","1,022","2,843",5
2021-03-12,SC,"536,474","1,225","8,804",10
2022-09-16,MD,"1,239,719",984,"15,311",10
2021-06-03,NJ,"1,017,049",286,"26,247",0
2022-08-31,OR,"878,148",571,"8,412",11
2021-03-08,NE,"203,978",281,"2,113",0
2021-09-04,NJ,"1,100,774","2,248","26,942",13
2020-06-07,NC,"35,631",935,"1,114",17
2022-06-29,WI,"1,724,777","2,045","14,792",14
2021-05-09,MI,"975,789","1,300","19,718",58
2020-10-13,KY,"85,517",866,"1,694",15
2020-11-13,WY,"21,341",862,127,0
2022-05-27,VT,"122,501",0,635,0
2020-04-22,IL,"35,108","2,049","1,565",97
2021-03-01,RI,"120,341",220,"2,510",4
2022-03-28,OR,"703,132",382,"7,074",39
2021-02-11,DC,"38,533",185,973,8
2022-04-08,WY,"156,281",17,"1,796",0
2021-03-17,CA,"3,532,496","2,441","55,577",205
2020-01-22,VA,0,0,0,0
2021-03-25,NV,"302,171",444,"5,215",12
2020-08-05,DC,"12,443",45,587,0
2021-05-02,VI,"3,143",5,27,0
2020-01-25,ID,0,0,0,0
2022-09-05,NH,"344,823",0,"2,662",0
2020-03-06,ME,0,0,0,0
2021-09-07,ID,"228,093",638,"2,411",11
2020-11-23,IL,"664,620","8,322","12,112",61
2020-09-26,CA,"798,237","4,197","15,361",105
2020-02-17,WY,0,0,0,0
2020-04-01,VT,300,27,16,0
2022-02-07,OR,"662,250","7,907","6,244",30
2022-07-22,MI,"2,652,659",0,"37,291",0
2022-02-26,SC,"1,463,127",910,"16,872",40
2021-07-18,ME,"69,580",36,882,0
2021-11-05,WY,"105,318",378,"1,243",0
2022-03-13,LA,"1,166,002",0,"16,887",0
2022-01-13,CA,"6,670,139","167,819","76,804",121
2021-12-28,NJ,"1,468,881","15,234","28,917",48
2020-03-15,NH,13,7,0,0
2021-09-30,WI,"810,164","2,709","8,888",20
2021-12-07,WY,"112,368",169,"1,472",44
2022-08-21,OR,"870,690",0,"8,342",0
2020-03-15,MI,"2,277",495,3,1
2020-05-25,LA,"37,914",622,"2,690",0
2020-02-10,CT,0,0,0,0
2022-04-19,RI,"348,830",306,"3,532",3
2020-03-02,DE,12,0,0,0
2021-05-15,SC,"587,892",516,"9,621",9
2021-07-15,MN,"607,278",209,"7,725",2
2022-09-03,NC,"3,139,228","3,207","26,575",10
2022-01-13,DE,"218,166","3,762","2,527",12
2020-07-05,NE,"19,854",67,284,0
2020-04-01,FSM,0,0,0,0
2020-11-11,RI,"37,738",852,"1,241",5
2022-06-21,NE,"495,896",535,"4,330",0
2022-04-04,NV,"713,697",192,"10,132",7
2020-08-02,ID,"21,344",230,197,0
2021-04-20,FSM,0,0,0,0
2021-06-30,VT,"22,838",3,250,1
2022-09-27,AZ,"2,268,158",0,"31,326",0
2022-10-11,RI,"406,546",0,"3,674",0
2020-04-07,MI,"28,889","1,316","1,471",157
2021-12-13,LA,"777,106","1,171","14,884",7
2020-07-29,MN,"53,692",745,"1,634",5
2021-04-22,DE,"101,452",277,"1,766",3
2022-10-11,MT,"311,830",0,"3,555",0
2022-03-21,CT,"732,471",603,"10,723",6
2021-05-16,MT,"110,685",41,"1,598",0
2021-05-03,IL,"1,341,777","2,049","24,389",31
2020-11-24,OR,"67,333","1,000",847,21
2021-05-17,ME,"66,117",216,805,2
2020-04-09,CA,"18,309","1,352",492,49
2021-07-28,VI,"4,497",47,36,0
2021-09-02,NH,"108,319",298,"1,421",1
2021-05-21,MO,"595,969",510,"9,006",1
2022-05-23,AZ,"2,038,129",0,"30,259",0
2021-05-30,ME,"67,773",42,825,0
2020-04-16,KY,"2,471",102,142,8
2022-03-16,RI,"340,664",218,"3,510",4
2020-07-01,WI,"32,225",563,793,2
2022-06-02,SC,"1,510,228","1,144","17,938",10
2021-07-20,WY,"63,840",131,766,6
2022-06-30,LA,"1,231,216","2,417","17,412",3
2021-07-20,WI,"680,743",491,"8,223",11
2022-01-12,MT,"208,132","1,837","2,933",6
2020-09-10,IL,"257,571","1,953","8,461",28
2020-05-21,MO,"12,257",258,804,11
2021-11-24,KY,"781,637","2,031","12,164",14
2020-05-13,MI,"73,848","1,588","5,321",44
2021-05-11,NC,"971,543",994,"13,255",20
2021-10-04,MD,"537,327","1,078","10,525",13
2022-08-24,NV,"839,651",396,"11,375",5
2022-07-03,KY,"1,418,456","1,105","16,503",5
2021-10-03,VI,"6,826",15,71,0
2020-07-13,AZ,"123,858","1,358","2,245",8
2021-06-23,LA,"478,946",482,"10,709",10
2022-04-18,MD,"1,022,225","1,874","14,407",6
2021-03-07,VT,"14,913",118,206,0
2020-03-21,MO,413,77,3,0
2021-12-11,NE,"321,866",0,"3,263",0
2021-12-27,LA,"802,537","12,164","14,970",17
2021-03-22,RI,"127,001",210,"2,593",3
2021-03-07,FSM,0,0,0,0
2022-06-30,WI,"1,726,640","1,863","14,797",5
2020-10-06,KY,"79,204",925,"1,578",7
2022-06-11,AZ,"2,077,346",0,"30,372",0
2021-02-07,MI,"662,403",946,"16,109",23
2020-06-21,NV,"13,434",274,508,1
2021-02-24,OR,"154,062",417,"2,194",32
2022-08-21,NH,"342,460",0,"2,647",0
2020-04-07,NV,"2,087",134,71,13
2021-01-10,NJ,"584,828","5,646","19,886",32
2021-10-29,LA,"758,471",241,"14,547",22
2022-02-09,AZ,"1,931,642","5,402","26,856",34
2020-07-29,CA,"475,305","8,755","8,516",80
2021-01-19,MD,"330,186","1,972","7,083",54
2021-04-01,NE,"211,434",419,"2,181",1
2021-12-22,SC,"944,257","1,366","14,575",15
2021-05-12,CT,"344,141",187,"8,161",5
2020-11-08,VA,"192,175","1,302","3,707",3
2020-11-20,WY,"27,129",960,176,0
2022-02-04,MO,"1,351,751","2,698","17,586",5
2020-08-19,NC,"150,403","1,356","2,664",40
2022-05-03,SC,"1,479,581",311,"17,873",0
2022-03-16,WI,"1,579,385",508,"13,868",48
2020-10-07,LA,"172,625","2,156","5,604",12
